    2000      19 0.044725 0.913894
    2000      20 0.050873 0.932014
    2000      21 0.024015 0.951295
    2000      22 0.031650 0.976274
    2000      23 0.047575 0.999890
    2000      24 0.099249 1.024424
    2000      25 0.020828 1.051069
    2000      26 0.008982 1.076079
    2000      27 0.001451 1.097920
    2000      28 0.002505 1.118594
    2000      29 0.153019 1.158888
# Survey data (yr, catch, B1, B2, cf) from "yrsu2.sxd"
    1963  3.7120   0.0000   0.0000  0.0000
    1964  3.4500   0.0000   0.0000  0.0000
    1965  7.4780  19.7480   0.0000  0.4440
    1966 20.7520  15.6210   0.0000  0.3090
    1967 12.1190  20.5630   0.0000  0.6900
    1968 10.2130   0.0000   0.0000  0.0000
    1969  6.8720  18.5680   0.0000  0.6950
    1970  6.4890  13.7690   0.0000  0.2550
    1971  3.4550  13.3990   0.0000  0.8530
    1972  5.6450   0.0000   0.0000  0.0000
    1973  3.7550   7.8030   0.0000  0.8300
    1974  7.2690   0.0000   0.0000  0.0000
    1975  4.2090   0.0000   0.0000  0.0000
    1976  2.4420  10.7740   0.0000  0.5330
    1977  1.6930   7.5470   0.0000  0.6750
    1978  0.8650   0.0000   0.0000  0.0000
    1979  0.9510   0.0000   0.0000  0.0000
    1980  1.2260   0.0000   0.0000  0.0000
    1981  0.9400   0.0000   0.0000  0.0000
    1982  0.6270   0.0000   0.0000  0.0000
    1983  1.4540   0.0000   0.0000  0.0000
    1984  0.9180   8.7180  16.5290  0.9130
    1985  0.7430   0.0000   0.0000  0.0000
    1986  0.6220   0.0000   0.0000  0.0000
    1987  1.5480   0.0000   0.0000  0.0000
    1988  0.9890   0.0000   0.0000  0.0000
    1989  0.9550   0.0000   0.0000  0.0000
    1990  1.0860   0.0000   0.0000  0.0000
    1991  0.7264   0.0000   0.0000  0.0000
    1992  0.8044   0.0000   0.0000  0.0000
    1993  0.7656   0.0000   0.0000  0.0000
    1994  2.0380   0.0000  16.5830  0.2750
    1995  2.4863  25.0410  26.6340  0.9690
    1996  1.1762   0.0000   0.0000  0.0000
    1997  1.8699   0.0000   0.0000  0.0000
    1998  1.8307   0.0000   0.0000  0.0000
    1999  1.8415   0.0000   0.0000  0.0000
    2000  1.5772   0.0000   0.0000  0.0000
